iso_code;continent;location;date;new_cases;total_cases;new_deaths;total_deaths
OWID_EUR;;Europe;2021-09-28;130945.0;59430219.0;2115.0;1222828.0
BDI;Africa;Burundi;2022-01-31;133.0;37432.0;0.0;38.0
EGY;Africa;Egypt;2021-01-11;961.0;150753.0;52.0;8249.0
FJI;Oceania;Fiji;2021-08-22;303.0;43597.0;5.0;438.0
YEM;Asia;Yemen;2022-02-18;13.0;11731.0;1.0;2115.0
AGO;Africa;Angola;2022-02-04;21.0;98340.0;0.0;1896.0
MMR;Asia;Myanmar;2021-01-13;523.0;132260.0;24.0;2902.0
PAK;Asia;Pakistan;2021-01-25;1873.0;535914.0;58.0;11376.0
FJI;Oceania;Fiji;2021-08-11;568.0;38414.0;13.0;340.0
ETH;Africa;Ethiopia;2020-08-27;1186.0;46407.0;20.0;745.0
FRO;Europe;Faeroe Islands;2021-05-04;1.0;665.0;0.0;1.0
TTO;North America;Trinidad and Tobago;2021-11-28;456.0;70136.0;25.0;2115.0
SOM;Africa;Somalia;2020-05-25;95.0;1689.0;5.0;66.0
DMA;North America;Dominica;2020-06-24;0.0;18.0;;
LIE;Europe;Liechtenstein;2021-01-29;9.0;2561.0;0.0;53.0
FJI;Oceania;Fiji;2021-09-10;143.0;48715.0;1.0;534.0
KWT;Asia;Kuwait;2021-02-19;976.0;182460.0;7.0;1034.0
BTN;Asia;Bhutan;2022-02-26;451.0;11820.0;0.0;6.0
LBY;Africa;Libya;2020-06-11;15.0;393.0;0.0;5.0
GUY;South America;Guyana;2021-03-11;65.0;8993.0;1.0;206.0
BEL;Europe;Belgium;2021-06-05;1468.0;1069874.0;5.0;25019.0
THA;Asia;Thailand;2020-02-21;0.0;35.0;;
ERI;Africa;Eritrea;2020-05-23;0.0;39.0;;
OWID_NAM;;North America;2021-08-17;186750.0;44581456.0;2114.0;943767.0
SLB;Oceania;Solomon Islands;2021-05-22;0.0;20.0;;
KIR;Oceania;Kiribati;2021-08-03;0.0;2.0;;
ARM;Asia;Armenia;2020-09-24;374.0;48251.0;3.0;945.0
GMB;Africa;Gambia;2021-01-21;12.0;3950.0;0.0;128.0
LBY;Africa;Libya;2020-11-14;0.0;72628.0;0.0;995.0
GBR;Europe;United Kingdom;2021-07-14;41980.0;5239101.0;49.0;128616.0
OWID_LMC;;Lower middle income;2020-12-15;69789.0;16132351.0;1494.0;304134.0
KHM;Asia;Cambodia;2021-12-11;16.0;120343.0;4.0;2982.0
VIR;North America;United States Virgin Islands;2021-09-04;;;;
CUW;North America;Curacao;2021-01-25;0.0;4548.0;0.0;20.0
CMR;Africa;Cameroon;2020-11-02;0.0;22103.0;0.0;429.0
OWID_NAM;;North America;2020-05-03;26913.0;1268031.0;1453.0;79451.0
KEN;Africa;Kenya;2020-08-20;426.0;31441.0;10.0;516.0
AND;Europe;Andorra;2020-11-02;63.0;4888.0;0.0;75.0
MSR;North America;Montserrat;2021-11-09;0.0;41.0;0.0;1.0
SVN;Europe;Slovenia;2022-01-10;2505.0;493289.0;7.0;5662.0
ARE;Asia;United Arab Emirates;2020-07-10;473.0;54050.0;2.0;330.0
CYM;North America;Cayman Islands;2022-03-25;270.0;20606.0;;24.0
IMN;Europe;Isle of Man;2020-10-14;2.0;348.0;0.0;24.0
ARE;Asia;United Arab Emirates;2022-03-03;502.0;881472.0;0.0;2301.0
BRN;Asia;Brunei;2020-07-24;0.0;141.0;0.0;3.0
TUN;Africa;Tunisia;2020-09-04;148.0;4542.0;3.0;87.0
ITA;Europe;Italy;2021-01-13;15773.0;2319036.0;507.0;80326.0
GRD;North America;Grenada;2021-04-09;0.0;155.0;0.0;1.0
CAN;North America;Canada;2022-02-22;7991.0;3264880.0;93.0;36385.0
RUS;Europe;Russia;2020-06-24;7165.0;606043.0;154.0;8503.0
POL;Europe;Poland;2020-08-17;595.0;57279.0;8.0;1885.0
CRI;North America;Costa Rica;2022-01-14;5224.0;609882.0;5.0;7406.0
SPM;North America;Saint Pierre and Miquelon;2020-10-28;0.0;16.0;;
HKG;Asia;Hong Kong;2020-02-16;1.0;57.0;0.0;1.0
DOM;North America;Dominican Republic;2021-10-24;727.0;376272.0;2.0;4108.0
LAO;Asia;Laos;2021-01-01;0.0;41.0;;
ROU;Europe;Romania;2022-01-03;1756.0;1813056.0;18.0;58814.0
TWN;Asia;Taiwan;2020-02-26;1.0;32.0;0.0;1.0
BRB;North America;Barbados;2021-05-30;5.0;4017.0;0.0;47.0
PER;South America;Peru;2022-03-21;597.0;3541994.0;59.0;211924.0
MAR;Africa;Morocco;2021-05-27;314.0;518122.0;3.0;9134.0
BRB;North America;Barbados;2022-03-24;110.0;58128.0;0.0;329.0
PRY;South America;Paraguay;2021-07-02;1320.0;426318.0;110.0;13127.0
GUY;South America;Guyana;2020-05-12;4.0;113.0;0.0;10.0
BEN;Africa;Benin;2021-07-20;0.0;8244.0;0.0;107.0
GUM;Oceania;Guam;2020-12-09;;;;
SGP;Asia;Singapore;2021-10-09;3703.0;124157.0;11.0;153.0
SUR;South America;Suriname;2020-06-07;22.0;122.0;0.0;1.0
MUS;Africa;Mauritius;2022-02-11;2217.0;124962.0;0.0;841.0
NZL;Oceania;New Zealand;2021-03-01;4.0;2382.0;0.0;26.0
GTM;North America;Guatemala;2020-12-14;123.0;129405.0;22.0;4445.0
ISR;Asia;Israel;2020-03-28;480.0;3901.0;1.0;13.0
BTN;Asia;Bhutan;2020-12-08;1.0;433.0;;
LBR;Africa;Liberia;2021-08-23;0.0;5527.0;0.0;245.0
BIH;Europe;Bosnia and Herzegovina;2022-03-26;0.0;374810.0;0.0;15702.0
HKG;Asia;Hong Kong;2020-12-11;86.0;7377.0;0.0;114.0
NLD;Europe;Netherlands;2020-12-04;6536.0;551565.0;59.0;9649.0
BEN;Africa;Benin;2022-03-26;0.0;26952.0;0.0;163.0
MNE;Europe;Montenegro;2020-04-02;21.0;144.0;0.0;2.0
AGO;Africa;Angola;2022-04-03;0.0;99194.0;0.0;1900.0
LBN;Asia;Lebanon;2020-05-03;4.0;737.0;0.0;25.0
MRT;Africa;Mauritania;2021-08-05;329.0;27231.0;2.0;583.0
OWID_ASI;;Asia;2022-03-04;744679.0;120240857.0;2240.0;1361776.0
EST;Europe;Estonia;2020-04-15;27.0;1400.0;4.0;35.0
BGR;Europe;Bulgaria;2021-05-07;1123.0;409495.0;86.0;16886.0
SWZ;Africa;Eswatini;2021-08-22;172.0;40455.0;13.0;1004.0
PLW;Oceania;Palau;2021-12-13;0.0;8.0;;
RWA;Africa;Rwanda;2021-07-19;913.0;58235.0;17.0;666.0
JAM;North America;Jamaica;2020-04-06;0.0;58.0;0.0;3.0
JOR;Asia;Jordan;2020-04-28;0.0;449.0;1.0;8.0
ARG;South America;Argentina;2021-08-03;14850.0;4961880.0;402.0;106447.0
AND;Europe;Andorra;2021-11-05;0.0;15618.0;0.0;130.0
EST;Europe;Estonia;2021-03-05;1534.0;72144.0;14.0;637.0
TWN;Asia;Taiwan;2020-09-30;1.0;514.0;0.0;7.0
SWZ;Africa;Eswatini;2020-08-11;101.0;3410.0;2.0;63.0
AZE;Asia;Azerbaijan;2021-05-17;426.0;330269.0;13.0;4792.0
DNK;Europe;Denmark;2020-09-30;534.0;27998.0;0.0;650.0
AFG;Asia;Afghanistan;2020-03-01;0.0;5.0;;
GEO;Asia;Georgia;2021-06-09;821.0;351249.0;31.0;4982.0
MDG;Africa;Madagascar;2022-01-24;0.0;57375.0;0.0;1223.0
IRN;Asia;Iran;2020-05-15;2102.0;116635.0;48.0;6902.0
PRI;North America;Puerto Rico;2021-08-29;;;;
TJK;Asia;Tajikistan;2020-11-08;38.0;11294.0;0.0;83.0
UZB;Asia;Uzbekistan;2020-06-19;179.0;5946.0;0.0;19.0
COD;Africa;Democratic Republic of Congo;2021-09-19;0.0;56387.0;0.0;1068.0
HUN;Europe;Hungary;2022-04-05;5961.0;1860159.0;101.0;45611.0
OWID_AFR;;Africa;2021-04-20;10122.0;4450456.0;411.0;118608.0
PAN;North America;Panama;2021-08-17;656.0;448924.0;8.0;6970.0
BRN;Asia;Brunei;2021-09-02;102.0;2960.0;1.0;12.0
FRA;Europe;France;2020-10-15;29757.0;849322.0;85.0;33133.0
FLK;South America;Falkland Islands;2021-09-25;0.0;67.0;;
PAK;Asia;Pakistan;2021-08-29;3800.0;1156281.0;66.0;25670.0
ROU;Europe;Romania;2021-04-27;2019.0;1049539.0;172.0;27683.0
GGY;Europe;Guernsey;2021-03-01;;;;
PYF;Oceania;French Polynesia;2022-02-25;0.0;65583.0;0.0;638.0
OWID_AFR;;Africa;2021-01-30;17868.0;3553839.0;614.0;90445.0
OMN;Asia;Oman;2020-11-02;418.0;116152.0;10.0;1256.0
TUR;Asia;Turkey;2020-06-24;1492.0;191657.0;24.0;5025.0
FRO;Europe;Faeroe Islands;2022-01-20;0.0;11948.0;0.0;15.0
GRD;North America;Grenada;2021-09-23;282.0;4638.0;23.0;98.0
AIA;North America;Anguilla;2021-02-09;1.0;18.0;;
NIU;Oceania;Niue;2022-02-16;;;;
SDN;Africa;Sudan;2022-04-20;0.0;62079.0;0.0;4929.0
BWA;Africa;Botswana;2021-11-23;0.0;194652.0;0.0;2416.0
OWID_LMC;;Lower middle income;2021-08-14;161165.0;53685152.0;3902.0;930879.0
TWN;Asia;Taiwan;2021-08-20;9.0;15906.0;1.0;827.0
VIR;North America;United States Virgin Islands;2020-07-22;;;;
IND;Asia;India;2021-08-19;36571.0;32358829.0;540.0;433589.0
SWZ;Africa;Eswatini;2021-06-02;17.0;18618.0;0.0;673.0
LBY;Africa;Libya;2021-09-08;1499.0;319568.0;11.0;4374.0
UZB;Asia;Uzbekistan;2022-01-01;127.0;199030.0;0.0;1485.0
BHS;North America;Bahamas;2020-05-09;0.0;92.0;0.0;11.0
AZE;Asia;Azerbaijan;2021-12-05;1394.0;596388.0;20.0;7967.0
EGY;Africa;Egypt;2020-06-26;1625.0;62755.0;87.0;2620.0
ZAF;Africa;South Africa;2021-03-09;991.0;1522697.0;103.0;50906.0
KEN;Africa;Kenya;2020-05-10;23.0;672.0;2.0;32.0
AND;Europe;Andorra;2021-06-28;0.0;13882.0;0.0;127.0
SEN;Africa;Senegal;2022-04-20;3.0;85975.0;0.0;1965.0
KGZ;Asia;Kyrgyzstan;2021-10-08;84.0;179120.0;2.0;2616.0
NER;Africa;Niger;2020-09-28;0.0;1196.0;0.0;69.0
ARM;Asia;Armenia;2021-12-10;347.0;342115.0;20.0;7767.0
KIR;Oceania;Kiribati;2021-07-24;0.0;2.0;;
SPM;North America;Saint Pierre and Miquelon;2020-07-15;0.0;2.0;;
PHL;Asia;Philippines;2020-12-23;1189.0;464004.0;27.0;9048.0
DJI;Africa;Djibouti;2021-06-01;4.0;11537.0;0.0;154.0
IRL;Europe;Ireland;2020-09-05;231.0;29534.0;0.0;1777.0
